,filename,hostname,vrf_name,description,address_family,import_type,import_id,export_type,export_id
305,10.122.8.118,RAC_KSS2M21C,definition Mgmt-intf,,ipv6,,,,
306,10.122.8.118,RAC_KSS2M21C,definition lte,,ipv4,,,,
307,10.122.4.17,RAG_XYRK01C_9K,S1,VRF for S1_LTE900,ipv4 unicast,route-target,65005:2000,route-target,65005:2000
308,10.122.4.17,RAG_XYRK01C_9K,Iub,VRF for Node_B/RNC Iub traffic,ipv4 unicast,route-target,65005:200,route-target,65005:200
309,10.122.4.17,RAG_XYRK01C_9K,gsm,VRF for gsm,ipv4 unicast,route-target,65005:1200,route-target,65005:1200
310,10.122.4.17,RAG_XYRK01C_9K,lte,VRF for lte,ipv4 unicast,route-target,65005:1800,route-target,65005:1800
311,10.122.4.17,RAG_XYRK01C_9K,WiFi,VRF for WiFi Service,ipv4 unicast,route-target,65005:400,route-target,65005:400
312,10.122.4.17,RAG_XYRK01C_9K,21Iub,VRF for Node_B/RNC_Huawei 21Iub traffic,ipv4 unicast,route-target,65005:201,route-target,65005:201
313,10.122.4.17,RAG_XYRK01C_9K,femto,VRF for femto,ipv4 unicast,route-target,65005:1300,route-target,65005:1300
314,10.122.4.17,RAG_XYRK01C_9K,AP_OAM,VRF for AP_OAM,ipv4 unicast,route-target,65005:800,route-target,65005:800
315,10.122.4.17,RAG_XYRK01C_9K,mw_oam,VRF for mw_oam,ipv4 unicast,route-target,65005:3000,route-target,65005:3000
316,10.122.4.17,RAG_XYRK01C_9K,nb_iot,VRF for nb_iot,ipv4 unicast,route-target,65005:2200,route-target,65005:2200
317,10.122.4.17,RAG_XYRK01C_9K,FBB_OAM,VRF for FBB_OAM,ipv4 unicast,route-target,65005:450,route-target,65005:450
318,10.122.4.17,RAG_XYRK01C_9K,WiFi_SUK,VRF for WiFi_SUK,ipv4 unicast,route-target,65005:403,route-target,65005:403
319,10.122.4.17,RAG_XYRK01C_9K,21Iub_oam,VRF for Node_B/RNC_Huawei 21Iub oam,ipv4 unicast,route-target,65005:301,route-target,65005:301
320,10.122.4.17,RAG_XYRK01C_9K,Cisco_OAM,VRF For Cisco OAM NMS,ipv4 unicast,route-target,65005:100,route-target,65005:100
321,10.122.4.17,RAG_XYRK01C_9K,DTN_21Iub,VRF for DTN_21Iub,ipv4 unicast,route-target,65005:211,route-target,65005:211
322,10.122.4.17,RAG_XYRK01C_9K,NodeB_OAM,VRF for NodeB_OAM,ipv4 unicast,route-target,65005:300,route-target,65005:300
323,10.122.4.17,RAG_XYRK01C_9K,WiFi_CWDC,VRF for WiFi_CWDC,ipv4 unicast,route-target,65005:402,route-target,65005:402
324,10.122.4.17,RAG_XYRK01C_9K,WiFi_DTAC,VRF for WiFi_DTAC,ipv4 unicast,route-target,65005:401,route-target,65005:401
325,10.122.4.17,RAG_XYRK01C_9K,vobb_tls1,VRF for vobb_tls1,ipv4 unicast,route-target,65005:2500,route-target,65005:2500
326,10.122.4.17,RAG_XYRK01C_9K,corpap_oam,VRF for corpap_oam,ipv4 unicast,route-target,65005:802,route-target,65005:802
327,10.122.4.17,RAG_XYRK01C_9K,enodeb_oam,VRF for enodeb_oam,ipv4 unicast,route-target,65005:2100,route-target,65005:2100
328,10.122.4.17,RAG_XYRK01C_9K,smart_site,VRF for smart_site,ipv4 unicast,route-target,65005:11000,route-target,65005:11000
329,10.122.4.17,RAG_XYRK01C_9K,iptvbb_tls1,VRF for iptvbb_tls1,ipv4 unicast,route-target,65005:2700,route-target,65005:2700
330,10.122.4.17,RAG_XYRK01C_9K,DTN_21Iub_OAM,VRF for DTN_21Iub_OAM,ipv4 unicast,route-target,65005:311,route-target,65005:311
331,10.122.4.17,RAG_XYRK01C_9K,rectifier_oam,VRF for rectifier_oam,ipv4 unicast,route-target,65005:1500,route-target,65005:1500
332,10.122.4.17,RAG_XYRK01C_9K,IPCBB_BASE_OAM,VRF for IPCBB_BASE_OAM Service,ipv4 unicast,route-target,65005:500,route-target,65005:500
333,10.122.4.17,RAG_XYRK01C_9K,IPCBB_CUST_OAM,VRF for IPCBB_CUST_OAM Service,ipv4 unicast,route-target,65005:600,route-target,65005:600
334,10.122.4.17,RAG_XYRK01C_9K,Wifi_PoE_SW_OAM,VRF For PoE_SW_OAM,ipv4 unicast,route-target,65005:900,route-target,65005:900
335,10.122.28.68,RAC_KUK5M21C,definition Mgmt-intf,,ipv6,,,,
336,10.122.28.68,RAC_KUK5M21C,definition lte,,ipv4,,,,
337,10.124.210.136,RAC_DRCDM51C,lte,VRF for lte,ipv4 unicast,route-target,65005:1800,route-target,65005:1800
338,10.124.210.136,RAC_DRCDM51C,Cisco_OAM,VRF For Cisco OAM NMS,ipv4 unicast,route-target,65005:100,route-target,65005:100
339,10.122.4.68,RAG_TWAE04C_9K,Cisco_OAM,VRF For Cisco OAM NMS,ipv4 unicast,route-target,65005:100,route-target,65005:100
340,10.122.4.68,RAG_TWAE04C_9K,gre_cjex_net,VRF for gre_cjex_net,ipv4 unicast,,,,
341,10.122.4.68,RAG_TWAE04C_9K,gre_infra_awn,VRF for gre_infra_awn,ipv4 unicast,,,,
342,10.122.4.68,RAG_TWAE04C_9K,gre_infra_fbb,VRF for gre_infra_fbb,ipv4 unicast,,,,
343,10.122.28.169,RAC_WBBNZ21C,definition Mgmt-intf,,ipv6,,,,
344,10.122.28.169,RAC_WBBNZ21C,definition lte,,ipv4,,,,
345,10.125.193.229,RAC_MBIKP21C,definition Mgmt-intf,,ipv6,,,,
346,10.125.193.229,RAC_MBIKP21C,definition lte,,ipv4,,,,
347,10.122.18.91,RAC_KTQ2P21C,definition Mgmt-intf,,ipv6,,,,
348,10.122.31.87,RAC_SD12P21C,definition Mgmt-intf,,ipv6,,,,
349,10.124.209.230,RAC_PCR1M51C,lte,VRF for lte,ipv4 unicast,route-target,65005:1800,route-target,65005:1800
350,10.124.209.230,RAC_PCR1M51C,Cisco_OAM,VRF For Cisco OAM NMS,ipv4 unicast,route-target,65005:100,route-target,65005:100
351,10.124.209.203,RAC_STBGA51C,lte,VRF for lte,ipv4 unicast,route-target,65005:1800,route-target,65005:1800
352,10.124.209.203,RAC_STBGA51C,Cisco_OAM,VRF For Cisco OAM NMS,ipv4 unicast,route-target,65005:100,route-target,65005:100
353,10.122.18.217,RAC_WBNPM21C,definition Mgmt-intf,,ipv6,,,,
354,10.122.16.233,RAC_NSTCP21C,definition Mgmt-intf,,ipv6,,,,
355,10.122.44.231,RAC_ASTLM21C,definition Mgmt-intf,,ipv6,,,,
356,10.122.44.231,RAC_ASTLM21C,definition lte,,ipv4,,,,
357,10.122.43.186,RAC_KLKSM21C,definition Mgmt-intf,,ipv6,,,,
358,10.122.43.186,RAC_KLKSM21C,definition lte,,ipv4,,,,
359,10.122.14.104,RAC_R4CCM21C,definition Mgmt-intf,,ipv6,,,,
360,10.122.14.104,RAC_R4CCM21C,definition lte,,ipv4,,,,
361,10.122.27.85,RAC_LB48M21C,definition Mgmt-intf,,ipv6,,,,
362,10.122.27.85,RAC_LB48M21C,definition lte,,ipv4,,,,
363,10.122.44.234,RAC_KPWKM21C,definition Mgmt-intf,,ipv6,,,,
364,10.122.44.234,RAC_KPWKM21C,definition lte,,ipv4,,,,
365,10.122.20.186,RAC_SRCBP21C,definition Mgmt-intf,,ipv6,,,,
366,10.122.16.14,RAC_P764M21C,definition Mgmt-intf,,ipv6,,,,
367,10.122.16.14,RAC_P764M21C,definition lte,,ipv4,,,,
368,10.122.19.101,RAC_VRWTP21C,definition Mgmt-intf,,ipv6,,,,
369,10.122.23.91,RAC_SNSSP21C,definition Mgmt-intf,,ipv6,,,,
370,10.124.213.118,RAC_TWTRM51C,lte,VRF for lte,ipv4 unicast,route-target,65005:1800,route-target,65005:1800
371,10.124.213.118,RAC_TWTRM51C,Cisco_OAM,VRF For Cisco OAM NMS,ipv4 unicast,route-target,65005:100,route-target,65005:100
372,10.122.20.5,RAC_DCH1M21C,definition Mgmt-intf,,ipv6,,,,
373,10.122.20.5,RAC_DCH1M21C,definition lte,,ipv4,,,,
374,10.122.35.249,RAC_LTNWP21C,definition Mgmt-intf,,ipv6,,,,
375,10.122.9.11,RAC_PAKBP21C,definition Mgmt-intf,,ipv6,,,,
376,10.122.9.11,RAC_PAKBP21C,definition lte,,ipv4,,,,
377,10.122.22.4,RAC_SB18M21C,definition Mgmt-intf,,ipv6,,,,
378,10.122.22.4,RAC_SB18M21C,definition lte,,ipv4,,,,
379,10.122.13.44,RAC_JTDOM21C,definition Mgmt-intf,,ipv6,,,,
380,10.122.13.44,RAC_JTDOM21C,definition lte,,ipv4,,,,
381,10.122.18.222,RAC_ST23M21C,definition Mgmt-intf,,ipv6,,,,
382,10.122.18.222,RAC_ST23M21C,definition lte,,ipv4,,,,
383,10.122.34.43,RAC_BKW1A21C,definition Mgmt-intf,,ipv6,,,,
384,10.122.22.77,RAC_MRCGP21C,definition Mgmt-intf,,ipv6,,,,
385,10.122.20.237,RAC_P41SM21C,definition Mgmt-intf,,ipv6,,,,
386,10.122.20.237,RAC_P41SM21C,definition lte,,ipv4,,,,
387,10.122.29.244,RAC_SS62M21C,definition Mgmt-intf,,ipv6,,,,
388,10.122.29.244,RAC_SS62M21C,definition lte,,ipv4,,,,
389,10.122.47.165,RAC_PTNKX21C,definition Mgmt-intf,,ipv6,,,,
390,10.122.47.165,RAC_PTNKX21C,definition lte,,ipv4,,,,
391,10.122.22.218,RAC_CRKGM21C,definition Mgmt-intf,,ipv6,,,,
392,10.122.22.218,RAC_CRKGM21C,definition lte,,ipv4,,,,
393,10.122.8.232,RAC_BKCYP21C,definition Mgmt-intf,,ipv6,,,,
394,10.122.25.217,RAC_RK18M21C,definition Mgmt-intf,,ipv6,,,,
395,10.122.14.228,RAC_SOGOP21C,definition Mgmt-intf,,ipv6,,,,
396,10.122.14.228,RAC_SOGOP21C,definition lte,,ipv4,,,,
397,10.122.23.9,RAC_KMSKP21C,definition Mgmt-intf,,ipv6,,,,
398,10.124.209.95,RAC_WPHTM51C,lte,VRF for lte,ipv4 unicast,route-target,65005:1800,route-target,65005:1800
399,10.124.209.95,RAC_WPHTM51C,Cisco_OAM,VRF For Cisco OAM NMS,ipv4 unicast,route-target,65005:100,route-target,65005:100
400,10.122.35.252,RAC_TC34M21C,definition Mgmt-intf,,ipv6,,,,
401,10.122.35.252,RAC_TC34M21C,definition lte,,ipv4,,,,
402,10.122.18.22,RAC_SPR9M21C,definition Mgmt-intf,,ipv6,,,,
403,10.122.18.22,RAC_SPR9M21C,definition lte,,ipv4,,,,
404,10.122.43.164,RAC_TBY3M21C,definition Mgmt-intf,,ipv6,,,,
405,10.122.32.197,RAC_RWT2M21C,definition Mgmt-intf,,ipv6,,,,
406,10.122.32.197,RAC_RWT2M21C,definition lte,,ipv4,,,,
407,10.122.12.54,RAC_APGAM21C,definition Mgmt-intf,,ipv6,,,,
408,10.122.12.54,RAC_APGAM21C,definition lte,,ipv4,,,,
409,10.122.35.102,RAC_NM70M21C,definition Mgmt-intf,,ipv6,,,,
410,10.122.35.102,RAC_NM70M21C,definition lte,,ipv4,,,,
411,10.124.209.114,RAC_WCDHM51C,lte,VRF for lte,ipv4 unicast,route-target,65005:1800,route-target,65005:1800
412,10.124.209.114,RAC_WCDHM51C,Cisco_OAM,VRF For Cisco OAM NMS,ipv4 unicast,route-target,65005:100,route-target,65005:100
413,10.122.26.6,RAC_WTBBM21C,definition Mgmt-intf,,ipv6,,,,
414,10.122.26.6,RAC_WTBBM21C,definition lte,,ipv4,,,,
415,10.122.11.251,RAC_BUR2M21C,definition Mgmt-intf,,ipv6,,,,
416,10.122.11.251,RAC_BUR2M21C,definition lte,,ipv4,,,,
417,10.122.29.36,RAC_WKMTM21C,definition Mgmt-intf,,ipv6,,,,
418,10.122.29.36,RAC_WKMTM21C,definition lte,,ipv4,,,,
419,10.122.66.244,RAC_EMSRB21C,definition Mgmt-intf,,ipv6,,,,
420,10.122.28.4,RAC_TC20M21C,definition Mgmt-intf,,ipv6,,,,
421,10.122.28.4,RAC_TC20M21C,definition lte,,ipv4,,,,
422,10.122.33.76,RAC_LMETP21C,definition Mgmt-intf,,ipv6,,,,
423,10.122.15.10,RAC_ITBHP21C,definition Mgmt-intf,,ipv6,,,,
424,10.122.14.69,RAC_MPCCM21C,definition Mgmt-intf,,ipv6,,,,
425,10.122.14.69,RAC_MPCCM21C,definition lte,,ipv4,,,,
426,10.122.13.182,RAC_SEK9M21C,definition Mgmt-intf,,ipv6,,,,
427,10.122.13.182,RAC_SEK9M21C,definition lte,,ipv4,,,,
428,10.122.9.121,RAC_KSRTM21C,definition Mgmt-intf,,ipv6,,,,
429,10.122.9.121,RAC_KSRTM21C,definition lte,,ipv4,,,,
430,10.122.24.197,RAC_PKGTM21C,definition Mgmt-intf,,ipv6,,,,
431,10.122.24.197,RAC_PKGTM21C,definition lte,,ipv4,,,,
432,10.122.22.103,RAC_TB45M21C,definition Mgmt-intf,,ipv6,,,,
433,10.122.22.103,RAC_TB45M21C,definition lte,,ipv4,,,,
434,10.122.27.93,RAC_ISEMP21C,definition Mgmt-intf,,ipv6,,,,
435,10.122.64.102,RAC_3MLKP21C,definition Mgmt-intf,,ipv6,,,,
436,10.122.15.26,RAC_CRT2M21C,definition Mgmt-intf,,ipv6,,,,
437,10.122.15.26,RAC_CRT2M21C,definition lte,,ipv4,,,,
438,10.122.34.84,RAC_PY22M21C,definition Mgmt-intf,,ipv6,,,,
439,10.122.34.84,RAC_PY22M21C,definition lte,,ipv4,,,,
440,10.122.4.43,RAG_TLS102C_9K,S1,VRF for S1_LTE900,ipv4 unicast,route-target,65005:2000,route-target,65005:2000
441,10.122.4.43,RAG_TLS102C_9K,Iub,VRF for Node_B/RNC Iub traffic,ipv4 unicast,route-target,65005:200,route-target,65005:200
442,10.122.4.43,RAG_TLS102C_9K,lte,VRF for lte,ipv4 unicast,route-target,65005:1800,route-target,65005:1800
443,10.122.4.43,RAG_TLS102C_9K,WiFi,VRF for WiFi Service,ipv4 unicast,route-target,65005:400,route-target,65005:400
444,10.122.4.43,RAG_TLS102C_9K,21Iub,VRF for Node_B/RNC _Huawei 21Iub traffic,ipv4 unicast,route-target,65005:201,route-target,65005:201
445,10.122.4.43,RAG_TLS102C_9K,AP_OAM,VRF for AP_OAM,ipv4 unicast,route-target,65005:800,route-target,65005:800
446,10.122.4.43,RAG_TLS102C_9K,mw_oam,VRF for mw_oam,ipv4 unicast,route-target,65005:3000,route-target,65005:3000
447,10.122.4.43,RAG_TLS102C_9K,nb_iot,VRF for nb_iot,ipv4 unicast,route-target,65005:2200,route-target,65005:2200
448,10.122.4.43,RAG_TLS102C_9K,FBB_OAM,VRF for FBB_OAM,ipv4 unicast,route-target,65005:450,route-target,65005:450
449,10.122.4.43,RAG_TLS102C_9K,WiFi_SUK,VRF for WiFi_SUK,ipv4 unicast,route-target,65005:403,route-target,65005:403
450,10.122.4.43,RAG_TLS102C_9K,21Iub_oam,VRF for Node_B/RNC _Huawei 21Iub oam,ipv4 unicast,route-target,65005:301,route-target,65005:301
451,10.122.4.43,RAG_TLS102C_9K,Cisco_OAM,VRF For Cisco OAM NMS,ipv4 unicast,route-target,65005:100,route-target,65005:100
452,10.122.4.43,RAG_TLS102C_9K,DTN_21Iub,VRF for DTN_21Iub,ipv4 unicast,route-target,65005:211,route-target,65005:211
453,10.122.4.43,RAG_TLS102C_9K,LTE_Trial,VRF for LTE_Trial_Service,ipv4 unicast,route-target,65005:700,route-target,65005:700
454,10.122.4.43,RAG_TLS102C_9K,NodeB_OAM,VRF for NodeB_OAM,ipv4 unicast,route-target,65005:300,route-target,65005:300
455,10.122.4.43,RAG_TLS102C_9K,WiFi_CWDC,VRF for WiFi_CWDC,ipv4 unicast,route-target,65005:402,route-target,65005:402
456,10.122.4.43,RAG_TLS102C_9K,WiFi_DTAC,VRF for WiFi_DTAC,ipv4 unicast,route-target,65005:401,route-target,65005:401
457,10.122.4.43,RAG_TLS102C_9K,vobb_cwdc,VRF for vobb_cwdc,ipv4 unicast,route-target,65005:2400,route-target,65005:2400
458,10.122.4.43,RAG_TLS102C_9K,vobb_tls1,VRF for vobb_tls1,ipv4 unicast,route-target,65005:2500,route-target,65005:2500
459,10.122.4.43,RAG_TLS102C_9K,corpap_oam,VRF for corpap_oam,ipv4 unicast,route-target,65005:802,route-target,65005:802
460,10.122.4.43,RAG_TLS102C_9K,enodeb_oam,VRF for enodeb_oam,ipv4 unicast,route-target,65005:2100,route-target,65005:2100
461,10.122.4.43,RAG_TLS102C_9K,iptvbb_cwdc,VRF for iptvbb_cwdc,ipv4 unicast,route-target,65005:2600,route-target,65005:2600
462,10.122.4.43,RAG_TLS102C_9K,iptvbb_tls1,VRF for iptvbb_tls1,ipv4 unicast,route-target,65005:2700,route-target,65005:2700
463,10.122.4.43,RAG_TLS102C_9K,21Iub_viaDTN,VRF for 21Iub_viaDTN,ipv4 unicast,route-target,65005:212,route-target,65005:212
464,10.122.4.43,RAG_TLS102C_9K,DTN_21Iub_OAM,VRF for DTN_21Iub_OAM,ipv4 unicast,route-target,65005:311,route-target,65005:311
465,10.122.4.43,RAG_TLS102C_9K,rectifier_oam,VRF for rectifier_oam,ipv4 unicast,route-target,65005:1500,route-target,65005:1500
466,10.122.4.43,RAG_TLS102C_9K,IPCBB_BASE_OAM,VRF for IPCBB_BASE_OAM Service,ipv4 unicast,route-target,65005:500,route-target,65005:500
467,10.122.4.43,RAG_TLS102C_9K,IPCBB_CUST_OAM,VRF for IPCBB_CUST_OAM Service,ipv4 unicast,route-target,65005:600,route-target,65005:600
468,10.122.4.43,RAG_TLS102C_9K,Wifi_PoE_SW_OAM,VRF For PoE_SW_OAM,ipv4 unicast,route-target,65005:900,route-target,65005:900
469,10.122.4.43,RAG_TLS102C_9K,21Iub_OAM_viaDTN,VRF for 21Iub_OAM_viaDTN,ipv4 unicast,route-target,65005:312,route-target,65005:312
470,10.122.79.246,RAC_LZENP22C,definition Mgmt-intf,,ipv6,,,,
471,10.122.21.11,RAC_RCPNM21C,definition Mgmt-intf,,ipv6,,,,
472,10.122.21.11,RAC_RCPNM21C,definition lte,,ipv4,,,,
473,10.122.12.221,RAC_WBPTM21C,definition Mgmt-intf,,ipv6,,,,
474,10.122.12.221,RAC_WBPTM21C,definition lte,,ipv4,,,,
475,10.122.44.166,RAC_TRBAB21C,definition Mgmt-intf,,ipv6,,,,
476,10.122.26.202,RAC_TMRUM21C,definition Mgmt-intf,,ipv6,,,,
477,10.122.26.202,RAC_TMRUM21C,definition lte,,ipv4,,,,
478,10.122.28.219,RAC_MLTGM21C,definition Mgmt-intf,,ipv6,,,,
479,10.122.28.219,RAC_MLTGM21C,definition lte,,ipv4,,,,
480,10.122.9.53,RAC_SKHTM21C,definition Mgmt-intf,,ipv6,,,,
481,10.122.9.53,RAC_SKHTM21C,definition lte,,ipv4,,,,
482,10.124.210.193,RAC_KKHSM51C,lte,VRF for lte,ipv4 unicast,route-target,65005:1800,route-target,65005:1800
483,10.124.210.193,RAC_KKHSM51C,Cisco_OAM,VRF For Cisco OAM NMS,ipv4 unicast,route-target,65005:100,route-target,65005:100
484,10.124.211.45,RAC_NW18M51C,lte,VRF for lte,ipv4 unicast,route-target,65005:1800,route-target,65005:1800
485,10.124.211.45,RAC_NW18M51C,Cisco_OAM,VRF For Cisco OAM NMS,ipv4 unicast,route-target,65005:100,route-target,65005:100
486,10.122.27.169,RAC_WNPRM21C,definition Mgmt-intf,,ipv6,,,,
487,10.122.27.169,RAC_WNPRM21C,definition lte,,ipv4,,,,
488,10.122.12.138,RAC_BBMKM21C,definition Mgmt-intf,,ipv6,,,,
489,10.122.12.138,RAC_BBMKM21C,definition lte,,ipv4,,,,
490,10.122.33.139,RAC_FAKUM21C,definition Mgmt-intf,,ipv6,,,,
491,10.122.33.139,RAC_FAKUM21C,definition lte,,ipv4,,,,
492,10.122.18.59,RAC_DAVTM21C,definition Mgmt-intf,,ipv6,,,,
493,10.122.18.59,RAC_DAVTM21C,definition lte,,ipv4,,,,
494,10.124.210.39,RAC_BKN1M51C,lte,VRF for lte,ipv4 unicast,route-target,65005:1800,route-target,65005:1800
495,10.124.210.39,RAC_BKN1M51C,Cisco_OAM,VRF For Cisco OAM NMS,ipv4 unicast,route-target,65005:100,route-target,65005:100
496,10.122.20.68,RAC_RUSKM21C,definition Mgmt-intf,,ipv6,,,,
497,10.122.20.68,RAC_RUSKM21C,definition lte,,ipv4,,,,
498,10.122.15.183,RAC_TBSNM21C,definition Mgmt-intf,,ipv6,,,,
499,10.122.15.183,RAC_TBSNM21C,definition lte,,ipv4,,,,
500,10.122.30.140,RAC_WK43M21C,definition Mgmt-intf,,ipv6,,,,
501,10.122.30.140,RAC_WK43M21C,definition lte,,ipv4,,,,
502,10.122.4.69,RAG_BPL203C_9K,Cisco_OAM,VRF For Cisco OAM NMS,ipv4 unicast,route-target,65005:100,route-target,65005:100
503,10.122.4.69,RAG_BPL203C_9K,gre_caltex,VRF for gre_caltex,ipv4 unicast,,,,
504,10.122.4.69,RAG_BPL203C_9K,gre_cjex_hq,VRF for gre_cjex_hq,ipv4 unicast,,,,
505,10.122.4.69,RAG_BPL203C_9K,gre_cjex_net,VRF for gre_cjex_net,ipv4 unicast,,,,
506,10.122.4.69,RAG_BPL203C_9K,gre_infra_awn,VRF for gre_infra_awn,ipv4 unicast,,,,
507,10.122.4.69,RAG_BPL203C_9K,gre_infra_fbb,VRF for gre_infra_fbb,ipv4 unicast,,,,
508,10.122.8.108,RAC_TLMTM21C,definition Mgmt-intf,,ipv6,,,,
509,10.122.8.108,RAC_TLMTM21C,definition lte,,ipv4,,,,
510,10.122.48.44,RAC_RYTAA21C,definition Mgmt-intf,,ipv6,,,,
511,10.122.12.252,RAC_PTN4M21C,definition Mgmt-intf,,ipv6,,,,
512,10.122.12.252,RAC_PTN4M21C,definition lte,,ipv4,,,,
513,10.124.210.141,RAC_DKBDM51C,lte,VRF for lte,ipv4 unicast,route-target,65005:1800,route-target,65005:1800
514,10.124.210.141,RAC_DKBDM51C,Cisco_OAM,VRF For Cisco OAM NMS,ipv4 unicast,route-target,65005:100,route-target,65005:100
515,10.122.31.109,RAC_UP31B21C,definition Mgmt-intf,,ipv6,,,,
516,10.122.35.151,RAC_HR36M21C,definition Mgmt-intf,,ipv6,,,,
517,10.122.16.123,RAC_BKI1M21C,definition Mgmt-intf,,ipv6,,,,
518,10.122.16.123,RAC_BKI1M21C,definition lte,,ipv4,,,,
519,10.125.200.41,RAC_LP1TM21C,definition Mgmt-intf,,ipv6,,,,
520,10.125.200.41,RAC_LP1TM21C,definition lte,,ipv4,,,,
521,10.122.19.87,RAC_BMPZM21C,definition Mgmt-intf,,ipv6,,,,
522,10.122.19.87,RAC_BMPZM21C,definition lte,,ipv4,,,,
523,10.122.11.58,RAC_PBX1M21C,definition Mgmt-intf,,ipv6,,,,
524,10.122.11.58,RAC_PBX1M21C,definition lte,,ipv4,,,,
525,10.124.210.176,RAC_BKDEM51C,lte,VRF for lte,ipv4 unicast,route-target,65005:1800,route-target,65005:1800
526,10.124.210.176,RAC_BKDEM51C,Cisco_OAM,VRF For Cisco OAM NMS,ipv4 unicast,route-target,65005:100,route-target,65005:100
527,10.122.28.20,RAC_SPPGM21C,definition Mgmt-intf,,ipv6,,,,
528,10.122.28.20,RAC_SPPGM21C,definition lte,,ipv4,,,,
529,10.122.11.55,RAC_SPRGP21C,definition Mgmt-intf,,ipv6,,,,
530,10.122.19.72,RAC_CFCWP21C,definition Mgmt-intf,,ipv6,,,,
531,10.122.31.233,RAC_SK34M21C,definition Mgmt-intf,,ipv6,,,,
532,10.122.31.233,RAC_SK34M21C,definition lte,,ipv4,,,,
533,10.125.200.140,RAC_MBSTM21C,definition Mgmt-intf,,ipv6,,,,
534,10.125.200.140,RAC_MBSTM21C,definition lte,,ipv4,,,,
535,10.122.28.86,RAC_O661M21C,definition Mgmt-intf,,ipv6,,,,
536,10.122.28.213,RAC_NWN4M21C,definition Mgmt-intf,,ipv6,,,,
537,10.122.28.213,RAC_NWN4M21C,definition lte,,ipv4,,,,
538,10.122.8.45,RAC_WSTKM21C,definition Mgmt-intf,,ipv6,,,,
539,10.122.8.45,RAC_WSTKM21C,definition lte,,ipv4,,,,
540,10.122.10.68,RAC_SCHQP21C,definition Mgmt-intf,,ipv6,,,,
541,10.122.10.68,RAC_SCHQP21C,definition lte,,ipv4,,,,
542,10.122.33.151,RAC_MLUBM21C,definition Mgmt-intf,,ipv6,,,,
543,10.122.33.151,RAC_MLUBM21C,definition lte,,ipv4,,,,
544,10.122.79.218,RAC_SL08A21C,definition Mgmt-intf,,ipv6,,,,
545,10.122.79.218,RAC_SL08A21C,definition lte,,ipv4,,,,
546,10.122.32.152,RAC_P761M21C,definition Mgmt-intf,,ipv6,,,,
547,10.122.32.152,RAC_P761M21C,definition lte,,ipv4,,,,
548,10.122.15.107,RAC_EKBRM21C,definition Mgmt-intf,,ipv6,,,,
549,10.122.15.107,RAC_EKBRM21C,definition lte,,ipv4,,,,
550,10.122.14.139,RAC_PYVHP21C,definition Mgmt-intf,,ipv6,,,,
551,10.122.27.71,RAC_WTPWM21C,definition Mgmt-intf,,ipv6,,,,
552,10.122.27.71,RAC_WTPWM21C,definition lte,,ipv4,,,,
553,10.122.44.105,RAC_NSDBA21C,definition Mgmt-intf,,ipv6,,,,
554,10.122.44.105,RAC_NSDBA21C,definition lte,,ipv4,,,,
555,10.125.198.205,RAC_RSMKM21C,definition Mgmt-intf,,ipv6,,,,
556,10.125.198.205,RAC_RSMKM21C,definition lte,,ipv4,,,,
557,10.122.42.11,RAC_PT13M21C,definition Mgmt-intf,,ipv6,,,,
558,10.122.42.11,RAC_PT13M21C,definition lte,,ipv4,,,,
559,10.122.25.218,RAC_PS3VM21C,definition Mgmt-intf,,ipv6,,,,
560,10.122.25.218,RAC_PS3VM21C,definition lte,,ipv4,,,,
561,10.122.44.20,RAC_SCT2P21C,definition Mgmt-intf,,ipv6,,,,
562,10.122.44.20,RAC_SCT2P21C,definition lte,,ipv4,,,,
563,10.122.13.20,RAC_TLBYM21C,definition Mgmt-intf,,ipv6,,,,
564,10.122.13.20,RAC_TLBYM21C,definition lte,,ipv4,,,,
565,10.124.213.124,RAC_BGP1M51C,lte,VRF for lte,ipv4 unicast,route-target,65005:1800,route-target,65005:1800
566,10.124.213.124,RAC_BGP1M51C,Cisco_OAM,VRF For Cisco OAM NMS,ipv4 unicast,route-target,65005:100,route-target,65005:100
567,10.122.42.248,RAC_WPHLM21C,definition Mgmt-intf,,ipv6,,,,
568,10.122.42.248,RAC_WPHLM21C,definition lte,,ipv4,,,,
569,10.124.210.164,RAC_TOPHM51C,lte,VRF for lte,ipv4 unicast,route-target,65005:1800,route-target,65005:1800
570,10.124.210.164,RAC_TOPHM51C,Cisco_OAM,VRF For Cisco OAM NMS,ipv4 unicast,route-target,65005:100,route-target,65005:100
571,10.124.209.19,RAC_PNSVM51C,lte,VRF for lte,ipv4 unicast,route-target,65005:1800,route-target,65005:1800
572,10.124.209.19,RAC_PNSVM51C,Cisco_OAM,VRF For Cisco OAM NMS,ipv4 unicast,route-target,65005:100,route-target,65005:100
573,10.122.65.165,RAC_KDB1M21C,definition Mgmt-intf,,ipv6,,,,
574,10.122.65.165,RAC_KDB1M21C,definition lte,,ipv4,,,,
575,10.122.33.187,RAC_R24AM21C,definition Mgmt-intf,,ipv6,,,,
576,10.122.33.187,RAC_R24AM21C,definition lte,,ipv4,,,,
577,10.122.14.220,RAC_PTSWM21C,definition Mgmt-intf,,ipv6,,,,
578,10.122.14.220,RAC_PTSWM21C,definition lte,,ipv4,,,,
